Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateOtherVersions	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
/fsh-generated/resources/ImplementationGuide-ihe.pharm.mpd.json	33357	-	0	0	0	0	0	0	5	0	115	0	0	0	0	0	0	0	1	0	0	111	142	0	0	0	5	0	1
fsh-generated/resources/ActorDefinition-IHE.MPD.DispenseConsumer.json	628	6	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	21	12	0	0	0	0	0	0
fsh-generated/resources/ActorDefinition-IHE.MPD.DispenseReceiver.json	636	3	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	16	11	0	0	0	1	0	0
fsh-generated/resources/ActorDefinition-IHE.MPD.DispenseReporter.json	623	3	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	16	10	0	0	0	0	0	0
fsh-generated/resources/ActorDefinition-IHE.MPD.DispenseResponder.json	640	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	17	8	0	0	0	0	0	0
fsh-generated/resources/ActorDefinition-IHE.MPD.OrderConsumer.json	608	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	16	6	0	0	0	0	0	0
fsh-generated/resources/ActorDefinition-IHE.MPD.OrderPlacer.json	613	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	11	7	0	0	0	0	0	0
fsh-generated/resources/ActorDefinition-IHE.MPD.OrderReceiver.json	645	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	9	7	0	0	0	1	0	0
fsh-generated/resources/ActorDefinition-IHE.MPD.OrderResponder.json	619	2	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	9	7	0	0	0	0	0	0
fsh-generated/resources/Bundle-200-multiitem-prescription-without-orchestration.json	3777	13	0	0	0	0	0	0	1	0	669	0	0	0	0	0	0	0	0	0	0	29	26	0	0	0	0	0	0
fsh-generated/resources/CapabilityStatement-IHE.MPD.DispenseConsumerCS.json	1554	3	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	27	23	0	0	0	0	0	0
fsh-generated/resources/CapabilityStatement-IHE.MPD.DispenseReceiverCS.json	3889	4	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	1	0	0	24	12	0	0	0	1	0	0
fsh-generated/resources/CapabilityStatement-IHE.MPD.DispenseReporterCS.json	3646	3	0	0	1	0	0	0	1	0	11	0	0	0	0	0	0	0	0	0	0	25	11	0	0	0	1	0	0
fsh-generated/resources/CapabilityStatement-IHE.MPD.DispenseResponderCS.json	4770	4	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	29	13	0	0	0	1	0	0
fsh-generated/resources/CapabilityStatement-IHE.MPD.OrderConsumerCS.json	1997	4	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	17	6	0	0	0	1	0	0
fsh-generated/resources/CapabilityStatement-IHE.MPD.OrderPlacerCS.json	1983	3	0	0	1	0	0	0	1	0	5	0	0	0	0	0	0	0	0	0	0	20	6	0	0	0	0	0	0
fsh-generated/resources/CapabilityStatement-IHE.MPD.OrderReceiverCS.json	2003	2	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	21	7	0	0	0	1	0	0
fsh-generated/resources/CapabilityStatement-IHE.MPD.OrderResponderCS.json	4049	2	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	30	37	0	0	0	1	0	0
fsh-generated/resources/Medication-01A-Cefuroxime1500GenericExplicit.json	1409	4	0	0	0	0	0	0	0	0	456	0	0	0	0	0	0	0	0	0	0	13	8	0	0	0	0	0	0
fsh-generated/resources/Medication-01B-Cefuroxime1500GenericConcept.json	425	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	3	0	0	0	0	0	0
fsh-generated/resources/Medication-01C-Cefuroxime1500Branded.json	2683	2	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	13	6	0	0	0	0	0	1
fsh-generated/resources/Medication-01D-Cefuroxime750Branded.json	2655	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	9	6	0	0	0	0	0	0
fsh-generated/resources/Medication-02A-ClotrimazoleCanifugCremolum.json	1832	4	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	13	8	0	0	0	0	1	0
fsh-generated/resources/Medication-02A1-CanifugCremolumCreamItem.json	1755	3	0	0	0	0	0	0	0	0	419	0	0	0	0	0	0	0	0	0	0	13	5	0	0	0	0	0	0
fsh-generated/resources/Medication-02A2-CanifugCremolumPessaryItem.json	1512	2	0	0	0	0	0	0	0	0	217	0	0	0	0	0	0	0	0	0	0	9	5	0	0	0	0	0	0
fsh-generated/resources/Medication-03B-VitaminBComplexBranded.json	4325	3	0	0	0	0	0	0	1	0	425	0	0	0	0	0	0	0	0	0	0	18	8	0	0	0	0	0	0
fsh-generated/resources/Medication-04-FirmagonBranded.json	4013	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	12	7	0	0	0	0	0	0
fsh-generated/resources/Medication-05A-Tilidin-Branded.json	3370	3	0	0	0	0	0	0	0	0	204	0	0	0	0	0	0	0	0	0	0	16	7	0	0	0	0	0	0
fsh-generated/resources/MedicationDispense-10-dispense-1.json	969	4	0	0	0	0	0	0	1	0	427	0	0	0	0	0	0	0	0	0	0	15	9	0	0	0	0	0	0
fsh-generated/resources/MedicationDispense-10-dispense-2.json	957	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	12	8	0	0	0	0	0	0
fsh-generated/resources/MedicationDispense-300-dispense-for-2-requests.json	880	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	10	6	0	0	0	0	0	0
fsh-generated/resources/MedicationRequest-10-prescription-cefuroxime-singleline.json	3280	6	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	14	10	0	0	0	0	0	0
fsh-generated/resources/MedicationRequest-100-3-medication-prescription-request1.json	1884	4	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	13	8	0	0	0	0	0	0
fsh-generated/resources/MedicationRequest-100-3-medication-prescription-request2.json	1822	3	0	0	1	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	12	7	0	0	0	0	0	0
fsh-generated/resources/MedicationRequest-100-3-medication-prescription-request3.json	1824	2	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	13	6	0	0	0	0	0	0
fsh-generated/resources/MedicationRequest-PrescriptionLine1.json	581	2	0	0	0	0	0	0	0	0	214	0	0	0	0	0	0	0	0	0	0	8	5	0	0	0	0	0	0
fsh-generated/resources/MedicationRequest-PrescriptionLine2.json	594	2	0	0	0	0	0	0	0	0	214	0	0	0	0	0	0	0	0	0	0	7	4	0	0	0	0	0	0
fsh-generated/resources/MedicationRequest-PrescriptionLine3.json	579	2	0	0	0	0	0	0	0	0	203	0	0	0	0	0	0	0	0	0	0	6	5	0	0	0	0	0	0
fsh-generated/resources/MedicationRequest-PrescriptionLine4.json	578	1	0	0	0	0	0	0	0	0	212	0	0	0	0	0	0	0	0	0	0	6	4	0	0	0	0	0	0
fsh-generated/resources/MedicationRequest-PrescriptionLine5.json	578	2	0	0	0	0	0	0	0	0	212	0	0	0	0	0	0	0	0	0	0	6	4	0	0	0	0	0	0
fsh-generated/resources/MedicationRequest-PrescriptionLine6.json	578	2	0	0	0	0	0	0	0	0	212	0	0	0	0	0	0	0	0	0	0	6	4	0	0	0	0	0	0
fsh-generated/resources/MedicationRequest-PrescriptionLine7.json	477	2	0	0	0	0	0	0	0	0	212	0	0	0	0	0	0	0	0	0	0	5	5	0	0	0	0	0	0
fsh-generated/resources/MedicationRequest-PrescriptionLine8.json	477	2	0	0	0	0	0	0	0	0	200	0	0	0	0	0	0	0	0	0	0	8	4	0	0	0	0	0	0
fsh-generated/resources/MedicationRequest-PrescriptionLine9.json	477	2	0	0	0	0	0	0	0	0	215	0	0	0	0	0	0	0	0	0	0	7	4	0	0	0	0	0	0
fsh-generated/resources/Organization-organization1.json	162	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7	3	0	0	0	0	0	0
fsh-generated/resources/Organization-organization2.json	153	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	0	0	0	0	0	0
fsh-generated/resources/Patient-patient1.json	256	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	3	0	0	0	0	0	0
fsh-generated/resources/Patient-patient2.json	257	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	6	3	0	0	0	0	0	0
fsh-generated/resources/Practitioner-practitioner1.json	219	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7	3	0	0	0	0	0	0
fsh-generated/resources/Practitioner-practitioner2.json	227	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0	0	0
fsh-generated/resources/PractitionerRole-doctor1.json	478	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	6	7	0	0	0	0	0	0
fsh-generated/resources/PractitionerRole-pharmacist1.json	461	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-activity-resource.json	517	4	0	0	0	0	0	0	0	2	6	0	0	0	0	0	0	0	0	0	0	14	5	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-group-or-identifier.json	494	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	12	5	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-DosagingInformation.json	18242	7	0	33	1	0	0	0	0	0	43	0	0	1	0	0	0	0	1	0	0	231	782	0	0	0	9	0	0
fsh-generated/resources/StructureDefinition-IHEMedication.json	8923	4	0	73	0	0	0	0	0	0	47	0	0	0	0	0	0	0	1	0	0	150	412	0	0	0	5	0	1
fsh-generated/resources/StructureDefinition-IHEMedicationDispense.json	2526	2	0	140	0	0	0	0	0	0	21	0	0	0	0	0	0	0	1	0	0	131	299	0	0	0	5	0	1
fsh-generated/resources/StructureDefinition-IHEMedicationDispenseModel.json	9417	4	0	21	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	79	123	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-IHEMedicationOrder.json	8305	4	0	135	0	0	0	0	0	0	37	0	0	0	0	0	0	0	2	0	0	293	627	0	0	0	13	0	1
fsh-generated/resources/StructureDefinition-IHEMedicationOrderModel.json	16732	6	0	24	0	0	0	0	0	0	15	0	0	1	0	0	0	0	0	0	0	137	165	0	0	0	3	0	1
fsh-generated/resources/StructureDefinition-IHEMultilineOrder.json	16580	5	0	26	0	0	0	0	0	0	15	0	0	0	0	0	0	0	1	0	0	142	165	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-MedicinalProductModel.json	15092	5	0	29	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	172	218	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-PatientBasic.json	2896	3	0	14	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	32	59	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-PractitionerBasic.json	5047	2	0	18	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	59	98	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ihe-ext-medication-characteristic.json	3630	3	0	15	0	0	0	0	0	5	9	0	0	0	0	0	0	0	1	0	0	87	97	0	0	0	2	0	1
fsh-generated/resources/StructureDefinition-ihe-ext-medication-classification.json	1884	2	0	13	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	32	64	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ihe-ext-medication-device.json	2892	3	0	14	0	0	0	0	0	3	10	0	0	0	0	0	0	0	0	0	0	67	95	0	0	0	7	0	0
fsh-generated/resources/StructureDefinition-ihe-ext-medication-ingredient-role.json	1802	2	0	13	0	0	0	0	0	2	6	0	0	0	0	0	0	0	0	0	0	29	61	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ihe-ext-medication-productname.json	1764	2	0	12	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	30	58	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ihe-ext-medication-sizeofitem.json	1686	2	0	13	1	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	28	58	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ihe-ext-medication-strengthsubstance.json	1964	2	0	18	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	30	64	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ihe-ext-medication-strengthtype.json	1604	2	0	14	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	28	60	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ihe-ext-medication-unitofpresentation.json	2232	2	0	13	0	0	0	0	0	1	6	0	0	0	0	0	0	0	1	0	0	31	62	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ihe-ext-medicationrequest-prescribedQuantity.json	1789	2	0	12	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	28	81	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ihe-ext-offLabel.json	3281	3	0	15	0	0	0	0	0	4	8	0	0	0	0	0	0	0	0	0	0	63	94	0	0	0	2	0	1
